text,label
@USER Sans si on refait rien et on creve dans la misÃ¨re enculÃ© tu prÃ©fÃ¨re quoi,0
 Pardon,0
 :') :') :') :') :') un tour de la ville sa tirais pour que tu maigris,0
@USER bohhuu ! une femme mormon qui parle d’avortement et qui ramène ça au préservatif.. je suis d’accord… @USER,0
Ségolène Royal est la femme politique la + calamiteuse de l'Histoire de France. Elle était 100% compatible avec Hollande.  #écotaxe #Capital,0
"""Puis mon patron m'a menacÃ© de crevÃ© mes pneus parce que je voulais dÃ©missionner. Et on s'Ã©tonne encore que j'ai que les mots lutte des classes Ã  la bouche mdr
",0
  mais calmez vous ,0
“Je pense qu’on est ensemble &amp;pas du tout en guerre. Je pense que le féminisme n’est pas un féminisme contre les hommes parce que les hommes sont contents de ce qui se passe. Je pense que les hommes sont des êtres aussi merveilleux que les femmes..” Leïla Slimani. Via @USER LINK,1
"#Harcèlement #Sexiste L’arrêt à la demande permet aux femmes d’éviter les trop longs déplacements à pied à certaines heures et de descendre entre deux arrêts. 
rtl.fr/actu/politique…
Pour revoir nos études sur le harcèlement dans les transports : goo.gl/aXtpBq",0
@USER @USER @USER @USER Pas étonnant que la mère Boutin présente les anglais comme des assassins d'enfants ! On peut penser ce qu'on veut de Theresa May mais là moi je dis respect !,1
encore un putain de mongol ... les llyonnais vous êtes à chier !!!! @USER,0
#Québec #Harcèlement #Agressions  #moiaussi #MeToo: 25 millions de dollars sont  débloqués : comme quoi la vague de #balancetonporc réveille et il était temps  information.tv5monde.com/terriennes/les…,0
top : @USER 'bienvenue à #cergy où des migrants africains complètement nus agressent sauvagement les français… @USER,1
@USER j'aime beaucoup ce concept c: le probleme... c'est que t'es gauchiste excusemoi si je t'ai bléssé xdddd (… @USER,0
@USER Arrête de me harceler alors ! #balancetonporc,1
Les musulmans sont des racistes.,1
Enquête suspendue dans l'affaire #JohnnyHallyday accusé de #viol par marie christine Vo #balancetonporc l.leparisien.fr/s/yQ4F via @USER,1
 juste que vous vous sentez obligé de revandiquer le fait que vous etes lesbiennes cest genant,1
shoutout les daronnes rebeus avec leurs fils adorés @USER,0
"Agressions sexuelles : pour une abolition des délais de prescription #cultureduviol #moiaussi 
ici.radio-canada.ca/nouvelle/10740…",0
".@USER refuse d'interdire les pailles en plastique et tourne le dos à Theresa May qui interdira au Royaume-Uni les produits de #plastiques à usage unique: pailles, verres et cotons-tiges, afin de nettoyer les océans du monde.

#polcan 
ici.radio-canada.ca/nouvelle/10962… que alo LINK",0
Donc j’ai attendu minuit pour l’anniversaire de Paupau pilote pour que cette connasse dorme???,0
"mon pneu a crevÃ© sur l'autoroute ptdrrrrr c'est quoi cette journÃ©e de merde, jsuis condamnÃ© Ã  attendre dans une salle d'attente pourrie pendant jsp combien de temps avant qu'ils ne me le changent LINK",0
 je te crache dessus connard,0
"Christine @USER au @USER puis @USER invité de @USER. Une fois de plus, @USER au cœur de l’actu. Bravo 👏🏻",0
@USER Ex Ã©tat NAZI,1
Les agressions sexuelles sont les seuls crimes violents dont le taux n'a pas diminué depuis 1999. À quelle étape du processus judiciaire le système laisse-t-il tomber les victimes ? | Par @USER #lespluslus #polqc #justice #metoo #moiaussi  lactualite.com/societe/2017/1…,0
"#Agression #sexiste sur deux jeunes #femmes par des #délinquants d'un quartier de #Rennes . Les #auteurs laissés en #liberté par la #justice ! 
⚠ Ces #quartiers se transforment en #ghetto dirigé par un #Gang. ☡
ouest-france.fr/bretagne/renne…",0
 salut majorie la jalouse tu vas bien,0
@USER @USER Elle ou hitler pour moi c'est pareil,1
Acheter ce #tshirt à 500€ pour soutenir la cause #feminist #MeToo #BalanceTonPorc. #MardiConseil LINK,1
Les gens ont dénoncé publiquement les inconduites sexuelles parce qu’ils ne voyaient pas d’issues en la justice #moiaussi,1
@USER quel je parl comme une mongol wsh,0
Je vous donne rendez vous samedi soir 21 H à l Orange Velodrome de Marseille pour ce match préparatoire à la coupe du Monde. Allez les bleues @USER LINK,0
"Avant on avait Christiane Taubira, maintenant on a Aurore Bergé et Christophe Castaner.

Sortez moi de ce Nouveau Monde des communiquants lisses à la pensée simple et technocrate.",0
Oui ! C'est bien pourquoi #BalanceTonPorc qui mélange tout et confond plainte et délation entretient les comportements archaïques twitter.com/vpecresse/stat…,0
"📅#EllesAussi Le 17 juillet 1954 est née l'Allemande Angela #Merkel, femme politique, physicienne de formation,1ere chancelière allemande LINK",0
"@USER je veux bien écrire à la fédé, parce que nous sommes nbses nbx à ne plus vouloir regarder alors que nous avons joué jouons encore, suivons depuis enfant, allons voir les bleues et d1 dh autre mais là non, ce manque de respect pr le maillot bleu à tout casser, à créer des choses -",0
“Chère Mennel” : la touchante lettre de Christiane Taubira à l'ex-candidate de “The Voice” lesinrocks.com/2018/02/22/act… LINK,0
 :') :') :') :') sexyyyy tout le contraire de zoe,0
@USER @USER @USER allez ferme ta vieille chatte sale gros mongol,0
"@USER @USER MDR,ce monde est fou! Après #BalanceTonPorc ,bientôt #BalanceTonGay...",1
@USER Aujourd'hui on ne peut plus rien faire sans que ce soit #sexiste . c'est bon l'humour aussi ça existe ! Détendez-vous !,1
@USER @USER @USER nan c’est pas à cause de clarie c’est à cause de son sale arabe mdrr,0
 C JUSTE ON EST PAS GROSEE PETASSE,0
"Jack et Woody à table:
- Ça te dit qu'on invite Polanski ?
- Pourquoi pas, tu lui qu'il oublies pas le Babybel... Il comprendra...

 #BalanceTonPorc #BalanceTonBabybel",0
« ok jean pierre alors tu ramènes un bébé black des asiatiques des rebeus prcq ils commencent à saouler eux… @USER,1
"L'islamophobie c'est bien, l'islam c'est mal.",1
 grosse gamine ouèch,0
@USER @USER Suis-je nazi du coup si je comprends bien je supporte la lazio donc je suis nazi en plus je serbe jâai tout le clichÃ© pour Ãªtre un facho tu trouve pas ?,0
@USER @USER l’antisémitisme de nos jours vient de l’extrême-gauche et de l’islam.,1
C'est tellement facile pour une femme d'obtenir quelque chose d'un homme,1
"Un joli compte comme on les aime a visiter. #Xénophobe #Homophobe #Sexiste. En somme, un beau spécimen de #cumulard... twitter.com/briens6/status…",0
@USER TrÃ¨s mÃ©chant ð­,1
"Et bien, nous avons leurs photos, donc trouver leur noms doit être juste une formalité pour les poursuivre pour incitation à la zoophilie et pornographie n'est ce pas @USER ?!!! twitter.com/ludoriann/stat…",1
 Okkkk cest bon vous me faites chier je vais poster encore plus de photo de mon petit cheri francois,0
"Dire qu'un #homme et une #femme ne sont pas identiques, quel retour en arrière ! #femen #Ironie inside Juste une #évidence pourtant #bonsens",1
"""Tu sais ce que c'est cette clé ? C'est la clé du bonheur ! "" Aix-en-Provence - cours Mirabeau #payetashnek",1
@USER oui j'imagine... courage udc99 nil m'a pas directement envoye la photo j'ai eu cette chance,0
"@USER Quand j'ai vu que des pays non vaxx s'en sortir mieux que nous. Ils nous prennent vraiment pour des quiches. L'Europe n'a dÃ©cidÃ©ment pas changer ... esclavagiste, colonialiste, xÃ©nophobe et nazi. Mnt c'est plus que l'Allemagne, c'est t",0
"L'UNEF encore dans une affaire de viol ! A l'@USER ""les membres de l’Unef ont tant bien que mal essayé de minimiser, voire d’étouffer"" l'affaire. #Nice06 #UNEF #BalanceTonPorc 
etudiant.lefigaro.fr/article/viol-d…",1
"La situation à Afrine est ""inacceptable"", dénonce Angela Merkel [Europe1]
Rojname.com/3749038",0
La #violence #sexiste au #travail peut prendre des formes multiples: bit.ly/2s64d8G Participez à notre campagne contre la #VBG! LINK,0
@USER @USER faut dire que la derniere fois qu'il est sorti dans la rue un gauchiste l'a poignarde,0
 donc va te faire soigner et vite,1
 allez allez ne nous emportons pas maintenant Pauline efface la photo t'as juste a demander avant,0
"#harcèlement #sexiste dans les #transports 2017 : En espérant que cela cesse un jour, merci de continuer à lutter &gt;&gt; tinyurl.com/hctsexiste2017 LINK",1
"""Une femme qui fait la cuisine c'est son boulot, un homme qui fait un repas c'est un héros"" #ironie",1
Bon bien ça l'air que c'est mieux de battre sa femme que de dégonfler des ballons!! C'est beau!! #ironie @USER @USER #Brady #NFL @USER,1
"@USER oh...comment vous dire.... Votre interview et défense a un gout amer, même tactique que fillon avec sa femme et sa famille .... C EST GÊNANT! twitter.com/BFMTV/status/9…",0
"""Christine Lagarde fait l’éloge de la finance islamique"" via @USER  bfmbusiness.bfmtv.com/entreprise/chr…",0
j'attends la propagande gauchiste qui va balancer que l'extrême droite contribué à la monté en popularité de cet… @USER,0
@USER @USER @USER il n'y que les communautés arabes et africaines qui posent problème e… @USER,0
 hamdoulla sartek,0
mais bon au moins le programme et largement plus intéressant c’est pas le programme de mongol du lycée ou mm pti… @USER,0
"Après #BalanceTonPorc qui a contribué à lever un tabou, le #BalanceTonVoleur commence à se propager sur la toile ! La délation sur les réeaux sociaux est un vrai sujet et les avis comme les hashtags semblent partagés... Qu'en pensez-vous ? ow.ly/4TTY30hV44v",0
C'est marrant comme le militantisme est toujours bridÃ© par les intÃ©rÃªts personnels,0
 si ta mere est comme topi Brice donne moi sont numero,0
@USER toi aussi #balancetonporc @USER c'est tellement déconcertant votre chamaillerie enfantine !,0
Jean-Michel Apathie considère la robe d'Aurore Bergé non adaptée à la parole politique. Il convient donc désormais de faire la distinction entre ce qui est bien (à gauche) et ce qui n'est pas bien (à droite). Bienvenue dans le monde merveilleux des néo-progressistes ! LINK,1
"les gens qui commentent et jugent (encore) la tenue d'une femme qui passe à la tv en 2018, en l'occurrence @USER à #SLT, faut faire quelque chose pour vous soigner hein, vous êtes graves.",1
Personnes de l’année 2017 pour Time : les femmes qui ont brisé le silence. Et lancé un mouvement. #metoo #balancetonporc #stopviolenceagainstwomen  time.com/time-person-of…,0
" brice ecoute moi,  cours",0
#Texas exclusion de l'#avortement de l'assurance maladie : les #droitsdesfemmes à nouveau déniés par un gouvernement rétrograde et #sexiste twitter.com/GovAbbott/stat…,1
 mais cest des gouines ,1
@USER . On ne lâche rien! #balancetonporc #metoo tempsreel.nouvelobs.com/monde/20171030…,0
@USER @USER un peu trop de violence à mon goût,0
"Lettre des 100 Françaises #Moiaussi: Léa Clermont Dion, Aurélie Lanctôt, Sylvie Lavallée et Lise Bilodeau youtube.com/watch?v=slgKwb… #balancetonporc #Metoo #onvouscroit #polqc #assnat #EtMaintenant",0
propos de zemmour sur les migrants : le csa avertit paris première @USER,0
ceci ne donnet il pas justement raison zemmour ? et c'est un proche de macron qui prend la tete du terrorisme in… @USER,0
@USER Sa sent le fake et la manipulation comme  vous savez faire pas de facho Ã  Paris pas de zemmour non plus sieg heil le Nazi,1
"Je signe bien sûr! «Continuons sur la lancée de #MoiAussi, les hommes à nos côtés» #EtMaintenant #TLMEP etmaintenant.net",0
" on vas les voir Julie et Léa, je vous dis ils viendrons même pas",0
#Somaliland Une arme juridique contre le viol rfi.fr/afrique/201801…,0
La première journaliste qui porte plainte depuis la création de #balancetonporc. Elle hésitait encore il y a 15 jours. Bravo à toi . twitter.com/annesaurat/sta…,1
"""Quand je me lève pour aller au tableau, j'entends des 'T'es bonne'. C'est lourd ! Et tout ça sous le nez du prof qui ne dit rien."" #BalanceTonPorc #Pontoise twitter.com/Rue89/status/9…",1
Quand tu vois pour la première fois de ta vie Catherine Deneuve dans la rue en la percutant à moitié,0
 trop bien au moins plus de pedale d'ici 1 mois vive zemmour!!!,0
"""Hélène de GUNZBOURG : la naissance et la sage-femme"" le mardi 6 février à 18h à @USER Entrée libre et gratuite S'inscrire sur chaire-philo.fr/calendrier/hel… @USER @USER LINK",0
La prÃ©sidentielle la plus nazi de tout les temps here we goooooo,1
@USER tu sauras que ca s'appelle la chaine alimentaire apprend ca l'ecole,0
.@USER: « Il est essentiel que la Ville de Montréal prenne tous les moyens pour s’attaquer à cette question et pour prévenir les situations pouvant mener à des inconduites sexuelles» #MoiAussi #PolMtl #EtMaintenant LINK,0
 Ellian la mentalité ... Papa dans Maman et rien d'autre ne peut exister par définition c'est bien ça ?,0
Le Français de souche en minorité contre l'alliance tacite entre la Française + les hommes issus de l'immigration! Le Français de souche en minorité! Le Français discriminé! #BalanceTonPorc #LeMonde #lefigaro #VivreEnsemble #DISCRIMINATION #racismeantiblanc #racisme #Macron,0
Toutes ces remarques un peu sexistes pour @USER ne sont là que pour affirmer que le #BalanceTonPorc vous a frustré #babaoke,1
Mes deux ex m'invitent à des partys parce qu'ils trouvent que je suis une fille cool... je dois être cool en TABARNAK. #partyanimal #ironie,0
 et ta mère !,0
 apres cest moi qu est pas française,0
Il n’y a pas que les prix qui sont réduits à @USER .. #sexisme LINK,1
@USER @USER @USER @USER mais espece d'autiste au chromosome supplementaire spoiler quelque chos... @USER,0
Quel nÃ©gro lui a brisÃ© le cÅur LINK,1
"Oui, oui, la même qui était aux meetings de Ségolène Royal, qui a soutenu Arlette Laguiller et la manif pour tous, une femme de convictions twitter.com/Lucas__Petit/s…",0
@USER @USER mdr tu m'entends rire de là où t'es j'espère les mongols ont juste eu un grand territo… @USER,0
Je creve de faim faut jâapprenne Ã  prendre au moins des gateaux Ã  manger le midi,0
 mais assume grosse pute,0
Steven Spielberg réagit à la tribune signée par Catherine Deneuve ebx.sh/2DfUxlc LINK,0
"@USER @USER Je ne pense pas qu'on puisse dire que les #hommes, majoritairement, se comporte mal avec les #femmes ! Du moins je l'espère... Mais qu'en pensent donc ces #dames ? :-)
#BalanceTonPorc",1
@USER @USER sale juif...non je ne crois pas vu sa tete mais arabe de service...pur hallal ça oui... @USER,0
l'attardé de moroni,0
"Les relations hommes / femmes sont devenues plus difficiles depuis les affaires #Weinstein, #BalanceTonPorc et #MoiAussi 

Texte intéressant : 

slate.fr/story/155174/d…",0
#MoiAussi : une manifestation de soutien à Toronto rc.ca/Q41ctd,0
"Très étonnée par ce RT de @USER 
En quoi insulter les mères des auteurs des faits est-il constructif ?
Il me semble qu'on peut aisément condamner ces actes sans insulter autrui.

#sexiste #InsulteGratuite twitter.com/kassovitz1/sta…",0
batut de mongol,0
paris: un centre d'hébergements pour réfugiés ouvre dans le 16e @USER via @USER… @USER,0
@USER Le Christian Grey là tu lui enlèves ses milliards de dollars et tu le défigures ça devient un épisode de Esprits Criminels. 😂 #50NuancesdeGrey #BalanceTonPorc,0
"@USER La traductrice du texte de Catherine Deneuve (à côté de moi) demande ""pourquoi les guillemets français?""  liberation.fr/debats/2018/01…",0
@USER @USER je ne parle de tous les migrants actuels il faut savoir reconnaître la compétence et la volonté d… @USER,0
"Les femmes sont incapable de diriger, elles réagissent trop par rapport aux émotions, elles n'ont pas l'esprit logique. Laissez les Hommes diriger ce qui est bien pour vous ! #BalanceTonPorc #MeToo",1
"""@USER L'Egypte nÃ¨gre contre les sauvages du dÃ©sert :
",1
 t'es entrain de parler cave,0
@USER @USER @USER 2... typiquement 1 islamo-gauchiste. tu prends totalement fait &amp; cause pour tous... @USER,0
En cette journée de la femme je tiens à saluer particulièrement les FEMENS ! #Ironie,1
"#MarionSéclin dénonce le #cyberharcèlement #sexiste, quand soudain… #TedxChampsElyseesWomen #Féminisme  madmoizelle.com/marion-seclin-…",0
@USER moi j'ai trouvé qu'il avait l'air un peu attardé..,0
"Pour combattre le #sexisme et le #Patriarcat en ces temps troublés, merci d'utiliser l'expression non-genrée et non-oppressive suivante : ""Ça rentre comme Maman dans Papa !""",1
"@USER @USER Certains autres se sont crus intouchables : louis XIV, Louis XVI, Hitler, Mussolini et j en passe. On sait pourtant comment ils ont fini",0
 Moussa a un problème de co ?,0
"""Pourquoi j'ai été agressée quand je faisais seulement l'aller et retour à l'école sérieusement ?"" Le titre de l'article par Tamaka sur Yahoo! Japon #TCHIKAN #metoo #balancetonporc #mineurs #petitesfilles",1
 non elle reste en france ,0
Travail a domicile: Mélanie Da Cruz enceinte d’Anthony Martial ? Elle poste un message qui fait douter (PHOTO) travail-internet-domicile.net/melanie-da-cru…,0
"#EtMaintenant ""Le texte rejette la victimisation et met en avant une force qui enfin s'affiche, en plus de souligner que les revolutions suscitent toujours de l'incorfort."" @USER via @USER #MeToo #MoiAussi",0
"Donc les gouvernements à venir expliqueront aux bébés devenus ados, que l'Etat français de Macron a choisi délibérément de ne pas lui donner de père, de mère ou des 2 au nom de l'égalité homme/femme et que lui n'a aucun droit sauf d'être le jouet de ses ""parents adoptifs"".",1
Manif au palais de justice #villequebec :intervention rapide des agents sécurité #police #6decembre #moiaussi LINK,0
"@USER Oui, je me souvient, crÃ¨ve cÅur ð",0
Femmes au volant : en finir avec les clichés via @USER lemonde.fr/les-decodeurs/… #sexisme #stereotypes @USER,0
@USER putain mais même le plus mauvais des mauvais défenseurs ne taclerait pas comme un mongol 2m de ses buts.,0
@USER les rebeus tu leur files un flingue ou une grosse cylindrée ils se sentent plus pisser....,1
Il bride tellement les joueur autour de lui ....Dybala revit sans lui LINK,0
Match nul pour les Bleues à Marseille dlvr.it/QC9pPY LINK,0
 va crevrr,0
Quand un mari bat sa femme c'est souvent à cause de l'alcool. Mais c'est vrai que le cannabis c'est pire. #Ironie #TF1 #septahuit,1
@USER oui et ne veut pas non plus des migrants islamo-africains !,1
Comment améliorer le traitement des plaintes d'agression sexuelle? Cette femme a la réponse #MoiAussi #etmaintenant #justice      lactualite.com/societe/2018/0…,0
 Avec ta mère Adrien,0
@USER on a un peu ri pis on Ã©tait contents de pas travailler parce que de base on parlait de lâart et des jeux videos pis ca a parlÃ© dâuchronie dâhitler et au final ca sâest fini sur zemmour et jai dmd Ã  la prof si on pouvait voir sa video,0
est-ce qu’une catho intégriste qui milite le dimanche contre le droit à l’avortement peut se dire féministe??,0
les renois: c’est quoi être à l’heure ?    les autres dites rien,0
"""Être une femme : C’est savoir qu’on ne verra pas l’égalité de son vivant, mais essayer, éperdument, de lui donner de l’élan."" #PayeTaShnek",1
Whaoo trop la classe bonhomme ! Toi t'auras tout le temps de laver tes caleçons maintenant 🤘🏻#sexiste #misogyne twitter.com/lehuffpost/sta…,1
Icimamasolo est toujours là icimamasolo.over-blog.com/2018/01/icimam… #PMA #FIV #maternité solo #mama solo #mamasolo #discrimination #égalité des chances #PMAPOURTOUTES #PMA femme seule #femme célibataire PMA #ouverture de PMA a toutes les femmes #femme seule PMA,0
La femme qui accuse Gérald Darmanin de viol nie vouloir lui nuire 20minutes.fr/politique/2210… via @USER,0
 tu te rends pas compte de ce que tu fais ... ,0
"On lit - L’année féministe en 17 catégories 

""17 catégories pour résumer 2017 : voici ce qu’on vous propose, par la lorgnette de l’actualité féministe, évidemment. Indice : ça se peut qu’on parle de #moiaussi."" ift.tt/2CW31t0 LINK",0
Miss France #BalanceTonPorc ! On inaugure notre blog 🤓 bit.ly/2osvSD8 #CSA #porno #Macron #MissFrance LINK,0
@USER @USER j'reste fidel au iop terre haha jsuis mongol mais ya les ouginak j'voulais tester mais c p… @USER,0
De #MoiAussi à #OnAgit: Des femmes manifesteront dans quelques villes du Canada samedi pour la seconde Marche des femmes bit.ly/2mWUCjp via @USER,0
de toutes façons ça ne s'arretera jamais. chacun cherche le meilleur pour lui et il aura toujours des migrants.… @USER,0
"La journée la plus chelou de l’histoire
-Une femme qui se fait soulevé dans le RER D
-Des êtres humains qui se font la guerre pour de Nutella
-le responsable de ""papiers toilette"" qui gère Agathe Auproux
-12 chameaux botoxés disqualifié d’un concours de beauté en Arabie saoudite",0
@USER @USER Normalement la scène devrait finir sur #balancetonporc,1
"#EDF et le #greenwashing ! #EDFgreenwashing De plus, je représente la minomajorité féminine de la photo, pourquoi me  plaindre n'est-ce pas ?! #EDFgreenwashing #sexisme #patriarcat  #stéréotypes twitter.com/MicheleTurbin/… twitter.com/GrEEner77176/s…",1
@USER @USER @USER le danger pour la france sont :l extrême gauche violente (noborderantifaza… @USER,1
"Une robe ""pas adaptée"": leçon de style de Jean-Michel Aphatie à Aurore Bergé ebx.sh/2EVPUcN LINK",0
"""Mais pk jâai dis Ã  ma cousine de venir aujourdâhui alors que jâai cours et rÃ©union ð£
",0
"Je suis pas fan de hand, mais ce match est dingue !! Allez les bleues #FRANOR",0
@USER vai dormir mongol,0
"J’avais acheté un jean Zara à 30€ jdonne 40€ en deux billets de 20 la meuf elle me rend 5 centimes jvai la revoir pour lui dire elle mddr elle s’en souvient plus , Ettoufe toi avec les 10€ grosse conne",0
"""Oui l'audiovisuel public doit se moderniser. Mais pour cela nous devons aussi changer des règles du jeu. Les programmes qui existent sur le service public sur l'accès à la culture, l'information, l'investigation, n'existeraient pas ailleurs."" @USER #SLT LINK",0
 Ouaaaissssss,0
#bresil exemple de #fakenews #gauchiste : ces sont les amerindiens eux-memes qui tuent les nouveaux-nes en les en @USER,0
"""...Les statistiques sont accablantes. Aujourd'hui, il y a 20 à 25% de films réalisés par des femmes. Selon mes calculs, la Cinémathèque n'en diffuse qu'environ 5% par an."" #cinémathèque #cinéma #sexisme",1
Un musée anglais retire un tableau de nymphes nues... pour lancer un débat sur le sexisme limportant.fr/infos-monde/3/… @USER LINK,0
"@USER  AUX USA ON A WEINSTEIN, EN FRANCE ON VOUS PRÉSENTE @USER  #BALANCETONPORC #JEREMSTARGATE #BABYBEL #BABAR",0
@USER ne t'attarde pas là dessus!,0
Beaucoup de femmes me prêtent de l'amour que je ne rends pas et la femme que j'aime ne me rends pas l'amour que je lui prête #Ironie,0
"#MoiAussi : Aurélie Lanctôt, Léa Clermont-Dion, Sylvie Lavallée et Lise ... youtu.be/vCdnIXE4tnE vía @USER",0
 Paul est decoincais depuis lomgtemps,0
"Juste et bien écrit, mise au point nécessaire
Catherine Deneuve : «Rien dans le texte ne prétend que le harcèlement a du bon» liberation.fr/debats/2018/01… via @USER",1
"#ÉgalitéFH, l’année démarre fort ! Rdv le 25/01 pour une 1ère journée de réflexion et d’action. #EnsembleContreLeSexisme twitter.com/vabrial/status…",0
"#EtMaintenant, l'initiative pour être solidaire derrière #MoiAussi
Plus de 180 Québécoises appuient les victimes de violence sexuelle  
bit.ly/2DwUz4R via @USER",0
"""Tenue correcte exigée"" lorsqu'on est députée femme ?
@USER, victime d'une polémique sur sa tenue lors d'un récent passage TV, est l'invitée du #5sur5 de #CàVous !
Question faussement légère : a-t-elle réfléchi à ce qu'elle devait porter en venant nous voir ? LINK",1
"VIDEO -  Pornographie et protection des mineurs, @USER ira-t-il jusqu’au bout ? #VendrediCestPoisson #balancetonporc jfpoisson.fr/pornographie-e… LINK",0
ouais les immigrés ils nous piquent notre boulot mais t'es au chômage depuis 12 ans de quel travail tu parles mongol,0
"#TPMP
DUR pr TEX,, pr une blague à 2 balles.. Hiper connue,, STOP toutes ces féministe de Merde.. Arretés bde de Connes ..
Merde à toutes ces connes à pleurer sur Balance ton Porc. Et prêtes à tout pr Réussir. LINK",1
"Cet imam de 45 ans, a été arrêté après avoir dragué un jeune garçon de 15 ans sur un site gay. En faiut, il croyait le faire mais s’adressait à son insu aux chasseurs de pédophiles. L’homme, a envoyé de nombreux messages au garçon, pour obtenir un rendez-vous galant.",0
Ce plan sur Theresa May et Amber Rudd dans la partie 3 de la série  #LesRoutesdeLEsclavage @USER en plein scandale #Windrush ....,0
 un menteur?,0
"""@USER @USER @USER @USER C'est faux pour Hitler.
",1
"On applaudis bien fort la ""reine de la pop"" Miley Cyrus qui mime une fellation sur scene ! Elle merite un Grammy cette fille #Ironie",0
Toujours pas de réactions de @USER concernant #Darmanin. Elle ne demande pas que la parole de cette femme soit entendue ?,1
en corse avec rachid.. ce soir il traité de sale arabe en direct à la télé. ..ahahah. .rachid... @USER,1
Ãa niaque mâattire ð¥´,0
Foot féminin : l'équipe de France fait la part belle au MHSC - Franceinfo ift.tt/2DxUNeP #Montpellier,0
"@USER @USER Quand on court aprÃ¨s l'homme providentiel charismatique, on finit avec Macron dans le meilleur des cas et Hitler dans le pire des cas. Il faut que le candidat s'efface derriÃ¨re le parti du peuple souverain !",1
"@USER @USER @USER Autre chose dont vous passer sous silence ,ou pire vous l'ignorer . Hitler avait des sections SS musulmanes ,a bon entendeur !",1
 oui t'as raison pas de complexe alors tu t'en fiches de la photo,0
"""L'islam fait partie intégrante de l'Allemagne"". le président du Bundestag Wolfgang Schäuble prend position contre le ministre de l'Intérieur Horst Seehofer CSU et soutient Angela Merkel qui avait retoqué son ministre",0
utopie gauchiste,0
@USER Alors non stp crÃ¨ve pas,0
@USER si tu en vois 2 et ils ont des têtes de rebeus,0
Salle remplie pour le lancement de la première journée nationale de rencontres contre le #sexisme #EnsembleContreleSexisme #25janvier LINK,0
@USER @USER j'ai toujours eu et payé mes factures dans le ''93.(93110). sors ça d'ou ce mongol mythoman ???,0
" on est pas gouines,  je lui tenais la main pour la réconforter y a quoi ? laissez-nous vivre",0
"💡 #SputnikOpinion Assistons-nous à un retour de bâton du phénomène #balancetonporc? 
sptnkne.ws/g54K
@USER",0
L'histoire de Manon m'a énormément touché. Après #BalancetonPorc pourquoi pas #Balancetonharceleur  ?#harcèlementscolaire #celadoitcesser #collège #lycée #primaire,0
 av ton petit pors en guise d'animal de compagnie,0
 dans ta chatte ya 3-4 gangs de mst questu parles,1
"[TW AGRESSION SEXUELLE]

""Le fait est que nous avions à l'époque 14 et 15 ans, mais apparemment ça ne l'a pas dérangé plus que ça.""

#balancetonporc #metoo LINK",0
"@USER @USER On oublie que dans certains domaines les Hommes et les femmes ne seront jamais égaux mais toujours complémentaires... La femme par définition porte les enfants et pas les hommes. Si on demande l'égalité: prenez aussi les menstrues, les bouleversements hormonaux et la pilule 😉",1
@USER @USER gros tu t'appelle valentin kestu veut comprendre des trucs qui touchent les rebeus,0
"#balancetonporc. N oubliez pas notre but c est la réunion, le soutien, l entre aide, l écoute. Pas la division . Ne laissez personne vous diviser et vous faire douter. #energiepositive .",0
 c'est ton père qui te forçait,0
 C'est pas toi qui vas le sentir Leo !,0
Christiane Taubira est une GRANDE femme. Je n'attendrai pas un hashtag #RIP pour le dire. #Respect,0
@USER @USER @USER l'islam n'est pas le terrorisme....mes tous les terroristes pratiques l'islam.... attentats islam....,1
"La tribune des 100  (j'allais dire cinglées) arrive à point nommé pour semer le trouble &amp; la zizanie et comme je suis une communicante, je me dis que tout cela n'est aucunement le fruit du hasard. A qui profite le crime ? 1.#tribune #jeposelaquestion #sexisme #meetoo",0
Des féministes québécoises lancent Et Maintenant - Un nouveau mouvement faisant suite à #MoiAussi vient d'être lancé au Québec : il s'intitule Et Maintenant et veut galvaniser les gens de bonne volonté autour de la nécessité de créer un nouvel équilib... ow.ly/TdRk50g7Ves,0
"Manfred Weber, Pdt du PPE au PE tacle: ""La democratie est plus que de simple reunions entre Angela Merkel et Emmanuel Macron"" #Macron",0
Le prochain poète qui commente mes attributs féminins... Je lui dirai qu'avant je m'appelais Philippe! #vismaviedanslemetro #PayeTaShnek,1
la violence faite aux femmes s'exprime aussi dans les classes aisées --&gt;le procès du pdg du dauphiné libéré pour vi… @USER,0
"""@USER @USER @USER @USER @USER Vous y Ã©tiez oÃ¹ en 39 lorsque les troupes allemandes ont mis la France Ã  genoux en 1 mois. 
",0
mrdil écrit comme un mongolece #fanzouzestupide ! #mongol #tpmp #neuneu #abruti @USER,0
c’est par peur d’avoir un dégradé au cutter comme lui que j’vais pas chez les rebeus @USER,0
"#MeToo, #BalanceTonPorc : l’avènement du matriarcat sacré… Shailene Woodley vend la mèche reinformation.tv/shailene-woodl…",0
"Que Patrick ne soit pas mort : je m'y attendais.
Que Abdel soit dans le coup : je m'y attendais.
Que la proc"" soit le cerveau de l'opération : je m'y attendais.

Mais que l'autre connasse joue elle aussi un rôle depuis le début, alors ça, chapeau, je l'avais pas vu venir...
#PBLV twitter.com/PBLVofficiel/s…",0
"""Une femme doit travailler deux fois plus dur pour être vue aussi bien qu'un homme"" rtbf.be/info/dossier/e…",0
"A Florence, Theresa May joue son va-tout sur le Brexit — par @USER  via @USER lemonde.fr/referendum-sur…",0
 T'as enfin fermé ta gueule?,0
